X00005, h00005, X0001, h0001, X0005, h0005, X0010, h0010, X0015, h0015, X00153, h00153, X003, h003, X005, h005, X01, h01, X05, h05
4,311, -3,6744, 4,659, 7,7786, 5,781, -6,9726, 5,226, 1,3326, 6,077, -18,3488, 4,492, 85,1942, 5,71, -2,4304, 5,406, -0,8622, 4,995, -38,5776, 4,384, 8,7776
4,409, -4,232, 4,765, -1,1552, 5,912, -5,2474, 5,345, -0,8544, 6,215, -17,6528, 4,594, 82,391, 5,839, -3,2508, 5,529, -3,0684, 5,108, -28,561, 4,483, 19,0074
4,507, -3,0858, 4,87, -4,2632, 6,044, -4,9714, 5,464, 0,0134, 6,353, -15,8196, 4,697, 79,6456, 5,969, -3,246, 5,652, -4,929, 5,222, -18,914, 4,583, 26,1658
4,605, -2,055, 4,976, -8,394, 6,175, -4,553, 5,582, 0,6656, 6,491, -15,2378, 4,799, 75,5998, 6,099, -3,1665, 5,775, -6,7902, 5,335, -10,4614, 4,683, 30,3128
4,703, -2,344, 5,082, -10,791, 6,306, -4,6622, 5,701, 1,3184, 6,629, -13,12, 4,901, 70,4704, 6,229, -2,902, 5,898, -7,403, 5,449, -3,7148, 4,782, 32,1282
4,801, -1,4998, 5,188, -8,7844, 6,438, -3,95225, 5,82, 1,447, 6,767, -12,8786, 5,003, 67,9562, , , 6,021, -7,3394, 5,562, 2,2638, 4,882, 32,0512
4,899, 0,0842, 5,294, -7,6304, 6,569, -3,63867, 5,939, 0,3816, 6,905, -12,865, 5,105, 66,2656, , , 6,144, -6,9304, 5,676, 7,0482, 4,981, 31,9165
4,997, 0,7574, 5,4, -6,9604, , , 6,058, -2,942, 7,043, -12,6238, 5,207, 65,1818, , , 6,267, -6,493, 5,789, 9,4734, 5,081, 31,50467
5,095, 1,3772, 5,506, -4,5566, , , 6,176, -4,915, 7,182, -12,7806, 5,309, 64,7194, , , 6,389, -5,9136, 5,903, 11,1326, , 
5,193, 2,7502, 5,612, -5,7382, , , 6,295, -8,763, 7,32, -10,2654, 5,411, 63,6646, , , 6,512, -6,361, 6,016, 11,6822, , 
5,291, 2,8168, 5,717, -7,3406, , , 6,414, -10,2124, 7,458, -9,9676, 5,513, 63,549, , , 6,635, -6,67325, 6,13, 10,6682, , 
5,389, 2,4302, 5,823, -5,874, , , 6,533, -8,7064, 7,596, -10,4086, 5,615, 62,4796, , , 6,758, -7,41667, 6,243, 9,6826, , 
5,487, 0,9662, 5,929, -5,8846, , , 6,651, -8,4642, 7,734, -10,6224, 5,718, 62,075, , , , , 6,357, 9,1798, , 
5,584, -0,5578, 6,035, -5,5548, , , 6,77, -8,777, 7,872, -10,5516, 5,82, 60,7166, , , , , 6,47, 7,882, , 
5,682, -3,0482, 6,141, -4,3722, , , 6,889, -7,101, 8,01, -11,8525, 5,922, 60,236, , , , , 6,584, 6,896, , 
5,78, -6,3896, 6,247, -5,7756, , , 7,008, -6,064, 8,148, -11,997, 6,024, 59,387, , , , , 6,697, 6,3652, , 
